order_id,customer_id,order_timestamp,product_id,quantity,unit_price,currency
O000820,C00868,2026-03-25T08:45:00,P005,3,96.16,GBP
O000821,C00386,2026-02-08T10:48:00,P004,3,33.94,GBP
O000822,C00174,2026-02-15T10:34:00,P004,1,37.54,GBP
O000823,C00397,2026-06-01T08:59:00,P005,1,88.46,GBP
O000824,C00800,2026-05-06T11:31:00,P003,2,26.89,GBP
O000825,C00511,2026-05-08T03:43:00,P001,1,76.79,GBP
O000826,C00392,2026-01-15T12:35:00,P005,1,81.37,GBP
O000827,C00582,2026-05-08T22:54:00,P003,4,24.26,GBP
O000828,C00044,2026-05-23T05:48:00,P004,4,34.93,GBP
O000829,C00871,2026-03-25T01:35:00,P003,3,23.84,GBP
O000830,C00094,2026-03-18T09:31:00,P002,3,153.71,GBP
O000831,C00785,2026-02-07T13:48:00,P004,1,37.03,GBP
O000832,C00543,2026-05-18T02:04:00,P003,1,26.73,GBP
O000833,C00337,2026-02-01T07:45:00,P004,4,36.17,GBP
O000834,C00790,2026-02-15T14:01:00,P005,4,85.53,GBP
O000835,C00045,2026-03-17T04:52:00,P003,1,22.8,GBP
O000836,C00302,2026-02-08T00:11:00,P004,1,38.32,GBP
O000837,C00450,2026-06-17T00:21:00,P001,1,78.86,GBP
O000838,C00924,2026-03-09T07:30:00,P004,4,34.01,GBP
O000839,C00158,2026-06-21T07:42:00,P005,4,94.46,GBP
O000840,C00401,2026-04-16T03:34:00,P001,1,77.0,GBP
O000841,C00887,2026-04-28T02:51:00,P003,4,22.68,GBP
O000842,C00443,2026-01-04T02:44:00,P004,1,33.93,GBP
O000843,C00728,2026-05-18T00:12:00,P001,4,86.38,GBP
O000844,C00567,2026-03-06T06:06:00,P005,3,86.1,GBP
O000845,C00372,2026-04-27T14:54:00,P001,4,80.46,GBP
O000846,C00944,2026-05-04T16:27:00,P001,4,78.93,GBP
O000847,C00135,2026-06-26T03:09:00,P005,2,94.06,GBP
O000848,C00567,2026-03-01T10:13:00,P005,3,96.54,GBP
O000849,C00211,2026-01-03T21:40:00,P005,1,95.31,GBP
O000850,C00372,2026-02-10T15:26:00,P002,4,157.35,GBP
O000851,C00548,2026-02-26T06:41:00,P004,4,38.17,GBP
O000852,C00934,2026-03-13T23:29:00,P001,1,86.31,GBP
O000853,C00175,2026-06-25T01:32:00,P003,3,25.45,GBP
O000854,C00828,2026-03-15T23:29:00,P004,4,35.89,GBP
O000855,C00606,2026-05-17T18:24:00,P001,2,73.44,GBP
O000856,C00351,2026-04-14T04:24:00,P001,4,80.5,GBP
O000857,C00099,2026-01-04T19:05:00,P005,3,81.68,GBP
O000858,C00503,2026-06-18T01:18:00,P001,2,85.59,GBP
O000859,C00735,2026-01-13T22:18:00,P004,4,36.52,GBP
O000860,C00064,2026-02-27T12:41:00,P003,1,25.59,GBP
O000861,C00326,2026-02-01T13:21:00,P004,1,37.78,GBP
O000862,C00447,2026-06-30T14:06:00,P002,4,164.47,GBP
O000863,C00897,2026-03-30T18:29:00,P004,2,37.95,GBP
O000864,C00396,2026-01-14T04:31:00,P003,4,23.71,GBP
O000865,C00526,2026-05-05T06:25:00,P002,2,159.27,GBP
O000866,C00183,2026-03-25T09:25:00,P003,1,22.72,GBP
O000867,C00397,2026-06-07T09:09:00,P001,4,81.79,GBP
O000868,C00840,2026-02-22T22:10:00,P005,1,89.95,GBP
O000869,C00837,2026-05-18T06:49:00,P003,1,26.95,GBP
O000870,C00053,2026-06-13T00:09:00,P004,3,34.22,GBP
O000871,C00528,2026-03-15T08:13:00,P005,1,85.16,GBP
O000872,C00775,2026-01-02T09:26:00,P004,3,31.92,GBP
O000873,C00857,2026-06-16T14:08:00,P001,4,83.33,GBP
O000874,C00909,2026-01-10T13:06:00,P003,2,25.32,GBP
O000875,C00482,2026-04-06T21:17:00,P001,4,76.54,GBP
O000876,C00905,2026-06-06T01:44:00,P003,2,26.23,GBP
O000877,C00060,2026-03-09T16:02:00,P001,1,74.01,GBP
O000878,C00164,2026-04-27T14:31:00,P003,2,24.33,GBP
O000879,C00005,2026-06-25T01:37:00,P003,1,27.09,GBP
O000880,C00919,2026-01-31T21:16:00,P005,3,97.69,GBP
O000881,C00938,2026-05-06T11:12:00,P003,1,24.9,GBP
O000882,C00555,2026-03-14T06:08:00,P004,4,33.64,GBP
O000883,C00164,2026-05-11T05:37:00,P005,1,86.85,GBP
O000884,C00456,2026-02-11T11:45:00,P003,1,23.61,GBP
O000885,C00380,2026-06-27T04:46:00,P005,3,87.48,GBP
O000886,C00863,2026-04-05T01:54:00,P001,2,75.01,GBP
O000887,C00259,2026-04-30T02:45:00,P001,4,84.81,GBP
O000888,C00689,2026-03-30T00:27:00,P003,1,23.1,GBP
O000889,C00899,2026-05-16T21:40:00,P003,1,22.93,GBP
O000890,C00368,2026-01-24T09:52:00,P001,1,74.03,GBP
O000891,C00505,2026-03-08T21:34:00,P001,3,87.63,GBP
O000892,C00070,2026-03-26T14:36:00,P005,2,91.86,GBP
O000893,C00222,2026-02-09T16:08:00,P004,2,36.39,GBP
O000894,C00804,2026-04-08T19:10:00,P005,3,97.07,GBP
O000895,C00459,2026-02-27T17:26:00,P004,2,37.35,GBP
O000896,C00044,2026-05-26T05:08:00,P003,2,23.38,GBP
O000897,C00618,2026-01-13T12:48:00,P001,2,77.86,GBP
O000898,C00422,2026-01-12T14:58:00,P001,1,74.37,GBP
O000899,C00209,2026-05-03T07:00:00,P005,1,96.21,GBP
O000900,C00141,2026-06-15T10:40:00,P005,1,98.78,GBP
O000901,C00582,2026-02-26T14:41:00,P004,2,35.54,GBP
O000902,C00442,2026-03-18T07:05:00,P004,2,33.94,GBP
O000903,C00087,2026-06-18T10:27:00,P003,3,25.95,GBP
O000904,C00382,2026-04-18T18:50:00,P001,3,77.88,GBP
O000905,C00112,2026-03-17T13:01:00,P002,1,158.68,GBP
O000906,C00547,2026-04-25T21:04:00,P005,4,91.41,GBP
O000907,C00800,2026-02-28T08:11:00,P001,1,74.05,GBP
O000908,C00288,2026-02-09T07:10:00,P002,2,159.38,GBP
O000909,C00107,2026-06-19T19:27:00,P004,2,31.52,GBP
O000910,C00333,2026-01-07T20:50:00,P002,3,149.86,GBP
O000911,C00006,2026-01-07T10:35:00,P002,4,158.23,GBP
O000912,C00952,2026-04-08T14:38:00,P005,1,86.45,GBP
O000913,C00832,2026-05-08T22:15:00,P002,2,146.65,GBP
O000914,C00476,2026-03-22T16:16:00,P005,4,91.9,GBP
O000915,C00208,2026-04-16T17:11:00,P001,4,77.7,GBP
O000916,C00199,2026-05-16T01:58:00,P005,2,94.93,GBP
O000917,C00207,2026-02-18T01:28:00,P005,1,89.28,GBP
O000918,C00624,2026-05-29T18:30:00,P002,4,143.83,GBP
O000919,C00052,2026-06-11T23:27:00,P004,4,34.02,GBP
O000920,C00142,2026-01-27T00:06:00,P005,4,90.12,GBP
O000921,C00860,2026-02-18T13:46:00,P004,2,35.18,GBP
O000922,C00518,2026-06-16T22:11:00,P001,4,86.06,GBP
O000923,C00012,2026-01-04T12:54:00,P004,1,37.46,GBP
O000924,C00897,2026-02-10T16:36:00,P005,2,81.84,GBP
O000925,C00379,2026-02-13T18:34:00,P003,1,24.38,GBP
O000926,C00433,2026-05-20T02:33:00,P004,2,35.67,GBP
O000927,C00647,2026-03-15T03:26:00,P005,4,91.96,GBP
O000928,C00620,2026-04-24T00:17:00,P002,1,138.69,GBP
O000929,C00544,2026-02-24T09:01:00,P005,3,94.04,GBP
O000930,C00907,2026-03-08T08:47:00,P005,1,98.74,GBP
O000931,C00967,2026-03-11T18:13:00,P002,4,140.76,GBP
O000932,C00922,2026-03-23T18:24:00,P004,4,37.91,GBP
O000933,C00938,2026-06-12T04:37:00,P004,1,31.91,GBP
O000934,C00222,2026-01-18T22:52:00,P005,4,93.37,GBP
O000935,C00721,2026-04-19T14:09:00,P003,4,22.77,GBP
O000936,C00651,2026-06-25T10:21:00,P002,4,154.2,GBP
O000937,C00743,2026-05-23T00:17:00,P002,2,148.34,GBP
O000938,C00945,2026-06-14T11:24:00,P002,2,148.15,GBP
O000939,C00429,2026-05-15T18:00:00,P004,1,31.65,GBP
O000940,C00342,2026-03-23T16:36:00,P005,1,98.1,GBP
O000941,C00241,2026-06-11T15:00:00,P002,3,156.42,GBP
O000942,C00839,2026-02-12T04:04:00,P004,4,36.17,GBP
O000943,C00141,2026-03-11T16:24:00,P005,3,91.83,GBP
O000944,C00253,2026-02-20T03:47:00,P004,2,38.32,GBP
O000945,C00461,2026-02-27T01:19:00,P003,4,25.74,GBP
O000946,C00419,2026-04-22T04:36:00,P001,1,80.44,GBP
O000947,C00944,2026-04-23T17:46:00,P003,4,26.06,GBP
O000948,C00260,2026-01-04T03:55:00,P003,3,24.7,GBP
O000949,C00417,2026-04-09T04:44:00,P001,4,81.59,GBP
O000950,C00524,2026-06-19T10:48:00,P004,2,33.89,GBP
O000951,C00324,2026-03-29T22:39:00,P003,3,23.24,GBP
O000952,C00576,2026-04-19T13:43:00,P004,2,32.71,GBP
O000953,C00587,2026-06-05T01:52:00,P004,4,32.62,GBP
O000954,C00484,2026-06-07T09:15:00,P001,1,78.93,GBP
O000955,C00102,2026-03-22T08:52:00,P001,2,75.63,GBP
O000956,C00449,2026-03-01T19:00:00,P004,2,36.19,GBP
O000957,C00243,2026-06-07T04:36:00,P002,4,160.02,GBP
O000958,C00142,2026-02-09T12:13:00,P003,4,24.61,GBP
O000959,C00192,2026-05-25T14:04:00,P004,1,38.37,GBP
O000960,C00233,2026-04-03T13:42:00,P003,1,24.98,GBP
O000961,C00573,2026-03-21T06:51:00,P004,1,36.05,GBP
O000962,C00723,2026-03-20T19:47:00,P002,4,147.3,GBP
O000963,C00238,2026-06-10T12:28:00,P001,1,82.35,GBP
O000964,C00054,2026-01-20T05:04:00,P004,3,34.38,GBP
O000965,C00876,2026-04-10T21:43:00,P001,4,81.36,GBP
O000966,C00078,2026-03-14T20:38:00,P001,1,81.05,GBP
O000967,C00007,2026-01-13T20:23:00,P001,3,78.87,GBP
O000968,C00855,2026-06-20T20:14:00,P003,3,24.03,GBP
O000969,C00958,2026-03-05T01:19:00,P001,3,73.53,GBP
O000970,C00875,2026-04-13T04:26:00,P004,2,36.58,GBP
O000971,C00824,2026-01-02T22:04:00,P003,2,23.4,GBP
O000972,C00349,2026-06-20T23:01:00,P005,4,91.26,GBP
O000973,C00703,2026-02-20T01:55:00,P004,2,36.91,GBP
O000974,C00162,2026-01-28T14:03:00,P004,4,34.1,GBP
O000975,C00584,2026-01-28T01:33:00,P004,4,31.9,GBP
O000976,C00770,2026-01-17T04:01:00,P004,3,32.14,GBP
O000977,C00001,2026-06-13T05:00:00,P003,1,22.66,GBP
O000978,C00417,2026-03-11T06:00:00,P002,4,164.35,GBP
O000979,C00930,2026-03-07T08:22:00,P003,3,26.65,GBP
O000980,C00782,2026-06-21T14:07:00,P003,4,23.19,GBP
O000981,C00690,2026-06-25T12:09:00,P001,2,85.55,GBP
O000982,C00292,2026-05-08T16:44:00,P003,4,22.89,GBP
O000983,C00016,2026-02-10T17:21:00,P003,3,26.0,GBP
O000984,C00197,2026-05-21T18:20:00,P004,4,33.89,GBP
O000985,C00946,2026-03-23T19:14:00,P002,1,136.77,GBP
O000986,C00690,2026-03-30T11:01:00,P002,2,163.86,GBP
O000987,C00782,2026-02-28T01:41:00,P001,3,78.38,GBP
O000988,C00747,2026-03-01T00:41:00,P002,2,153.81,GBP
O000989,C00618,2026-05-07T15:37:00,P003,3,23.96,GBP
O000990,C00233,2026-02-28T04:57:00,P005,3,93.63,GBP
O000991,C00696,2026-04-27T17:55:00,P004,4,38.13,GBP
O000992,C00710,2026-06-14T09:38:00,P001,4,76.71,GBP
O000993,C00966,2026-04-27T04:25:00,P003,4,25.67,GBP
O000994,C00737,2026-03-12T21:10:00,P004,2,32.54,GBP
O000995,C00678,2026-03-17T03:30:00,P005,4,95.3,GBP
O000996,C00462,2026-06-10T22:29:00,P001,4,72.34,GBP
O000997,C00573,2026-03-16T09:57:00,P002,2,153.4,GBP
O000998,C00593,2026-05-26T08:27:00,P001,3,78.06,GBP
O000999,C00135,2026-02-01T04:23:00,P005,3,83.27,GBP
O001000,C00519,2026-03-31T20:37:00,P004,1,38.28,GBP
O001001,C00991,2026-02-16T09:42:00,P005,1,91.65,GBP
O001002,C00351,2026-06-14T12:24:00,P004,1,35.44,GBP
O001003,C00371,2026-05-16T08:54:00,P002,3,142.93,GBP
O001004,C00914,2026-04-07T11:57:00,P001,2,82.4,GBP
O001005,C00294,2026-02-22T09:03:00,P003,4,22.77,GBP
O001006,C00709,2026-01-07T17:32:00,P001,2,78.62,GBP
O001007,C00073,2026-03-03T20:10:00,P003,3,25.54,GBP
O001008,C00245,2026-03-24T15:21:00,P005,3,94.48,GBP
O001009,C00878,2026-03-25T21:08:00,P001,2,83.87,GBP
O001010,C00708,2026-02-01T05:19:00,P005,1,83.93,GBP
O001011,C00814,2026-01-19T06:13:00,P004,2,33.65,GBP
O001012,C00097,2026-06-18T17:26:00,P001,3,77.1,GBP
O001013,C00787,2026-05-07T18:53:00,P005,4,91.5,GBP
O001014,C00651,2026-04-27T01:46:00,P004,1,31.9,GBP
O001015,C00455,2026-01-07T21:13:00,P003,1,27.22,GBP
O001016,C00654,2026-04-13T04:26:00,P004,2,36.17,GBP
O001017,C00455,2026-04-14T06:07:00,P003,2,26.06,GBP
O001018,C00134,2026-04-20T11:25:00,P004,4,32.56,GBP
O001019,C00621,2026-05-15T01:47:00,P003,1,26.18,GBP
O001020,C00493,2026-05-12T21:12:00,P002,4,148.22,GBP
O001021,C00507,2026-06-19T11:13:00,P002,2,156.0,GBP
O001022,C00636,2026-05-31T21:13:00,P004,2,37.34,GBP
O001023,C00399,2026-05-25T03:42:00,P005,3,86.4,GBP
O001024,C00275,2026-01-28T23:10:00,P005,2,90.81,GBP
O001025,C00520,2026-04-03T15:26:00,P005,2,83.76,GBP
O001026,C00410,2026-02-07T20:38:00,P001,3,73.6,GBP
O001027,C00108,2026-03-22T20:35:00,P005,4,86.64,GBP
O001028,C00951,2026-03-14T15:14:00,P005,4,95.95,GBP
O001029,C00981,2026-01-26T12:19:00,P003,2,26.16,GBP
O001030,C00985,2026-02-22T02:24:00,P004,2,35.51,GBP
O001031,C00073,2026-06-20T07:16:00,P003,3,26.58,GBP
O001032,C00919,2026-04-09T02:10:00,P005,1,95.96,GBP
O001033,C00880,2026-04-29T12:57:00,P003,2,25.64,GBP
O001034,C00116,2026-01-06T00:41:00,P001,4,74.74,GBP
O001035,C00316,2026-06-19T20:50:00,P005,4,87.41,GBP
O001036,C00058,2026-01-02T11:58:00,P001,3,82.17,GBP
O001037,C00233,2026-05-12T22:14:00,P001,4,85.98,GBP
O001038,C00198,2026-01-25T20:57:00,P001,2,77.28,GBP
O001039,C00909,2026-05-07T13:04:00,P005,4,84.74,GBP
O001040,C00649,2026-05-28T23:20:00,P002,4,156.26,GBP
O001041,C00294,2026-06-22T13:08:00,P002,4,140.36,GBP
O001042,C00325,2026-02-19T03:01:00,P001,3,83.94,GBP
O001043,C00168,2026-06-21T08:52:00,P002,2,151.16,GBP
O001044,C00880,2026-06-18T00:53:00,P004,2,33.77,GBP
O001045,C00751,2026-01-25T10:35:00,P003,3,23.75,GBP
O001046,C00829,2026-01-30T20:15:00,P005,3,87.75,GBP
O001047,C00324,2026-06-23T19:36:00,P004,3,32.72,GBP
O001048,C00686,2026-02-21T18:52:00,P003,2,22.52,GBP
O001049,C00786,2026-05-07T15:14:00,P001,4,85.49,GBP
O001050,C00875,2026-02-28T22:43:00,P004,1,35.19,GBP
O001051,C00663,2026-04-24T02:00:00,P003,2,25.86,GBP
O001052,C00358,2026-01-23T22:03:00,P001,2,84.63,GBP
O001053,C00092,2026-06-17T18:08:00,P004,1,34.66,GBP
O001054,C00489,2026-04-01T19:45:00,P001,3,76.37,GBP
O001055,C00425,2026-04-20T02:38:00,P005,4,88.34,GBP
O001056,C00746,2026-04-28T23:25:00,P004,1,37.06,GBP
O001057,C00738,2026-03-27T01:51:00,P003,1,23.66,GBP
O001058,C00788,2026-01-21T00:02:00,P002,3,146.76,GBP
O001059,C00351,2026-04-27T12:55:00,P003,4,24.8,GBP
O001060,C00865,2026-06-14T13:28:00,P003,2,26.22,GBP
O001061,C00743,2026-02-05T20:04:00,P004,3,34.85,GBP
O001062,C00086,2026-01-16T11:31:00,P001,3,78.92,GBP
O001063,C00630,2026-01-06T05:11:00,P002,3,142.3,GBP
O001064,C00913,2026-04-20T23:59:00,P002,4,138.51,GBP
O001065,C00652,2026-01-06T14:16:00,P001,3,85.39,GBP
O001066,C00226,2026-04-29T07:30:00,P001,3,77.14,GBP
O001067,C00169,2026-05-20T20:21:00,P001,1,87.2,GBP
O001068,C00651,2026-04-17T05:05:00,P005,4,84.63,GBP
O001069,C00115,2026-04-01T01:55:00,P004,1,32.27,GBP
O001070,C00443,2026-04-12T04:09:00,P004,2,35.72,GBP
O001071,C00444,2026-04-28T01:58:00,P003,3,25.37,GBP
O001072,C00122,2026-01-31T15:42:00,P005,4,92.51,GBP
O001073,C00454,2026-06-05T14:42:00,P002,3,138.11,GBP
O001074,C00423,2026-04-24T01:06:00,P005,4,97.73,GBP
O001075,C00690,2026-01-13T18:45:00,P004,4,33.39,GBP
O001076,C00848,2026-01-18T05:04:00,P002,2,153.14,GBP
O001077,C00019,2026-05-12T22:51:00,P004,3,35.28,GBP
O001078,C00730,2026-05-01T15:26:00,P005,2,90.69,GBP
O001079,C00263,2026-02-25T15:32:00,P003,4,25.6,GBP
O001080,C00551,2026-06-25T14:42:00,P002,3,148.4,GBP
O001081,C00943,2026-05-09T06:23:00,P002,1,135.36,GBP
O001082,C00584,2026-04-23T02:12:00,P003,3,23.78,GBP
O001083,C00605,2026-04-01T00:32:00,P001,2,84.99,GBP
O001084,C00873,2026-02-25T13:07:00,P004,1,37.49,GBP
O001085,C00068,2026-03-25T13:02:00,P004,1,36.84,GBP
O001086,C00284,2026-01-05T18:17:00,P002,2,162.18,GBP
O001087,C00971,2026-03-17T13:50:00,P003,1,27.18,GBP
O001088,C00657,2026-03-03T15:20:00,P001,3,78.71,GBP
O001089,C00058,2026-05-26T09:30:00,P002,2,154.91,GBP
O001090,C00677,2026-01-28T12:45:00,P005,2,88.34,GBP
O001091,C00481,2026-05-18T02:55:00,P002,1,138.54,GBP
O001092,C00374,2026-01-28T17:29:00,P001,4,83.34,GBP
O001093,C00827,2026-05-29T00:47:00,P001,4,76.4,GBP
O001094,C00609,2026-01-13T10:22:00,P004,3,36.63,GBP
O001095,C00613,2026-03-09T02:02:00,P003,1,25.9,GBP
O001096,C00337,2026-01-26T20:38:00,P002,2,153.48,GBP
O001097,C00507,2026-05-24T19:16:00,P001,1,87.98,GBP
O001098,C00638,2026-06-25T05:28:00,P004,1,37.02,GBP
O001099,C00022,2026-06-09T17:05:00,P004,1,38.19,GBP
O001100,C00656,2026-04-19T17:50:00,P001,3,86.27,GBP
O001101,C00316,2026-01-21T14:38:00,P004,4,37.59,GBP
O001102,C00099,2026-01-27T16:16:00,P004,3,36.28,GBP
O001103,C00168,2026-01-01T13:58:00,P004,1,31.84,GBP
O001104,C00351,2026-05-13T11:45:00,P005,1,83.76,GBP
O001105,C00262,2026-06-09T22:06:00,P004,3,34.88,GBP
O001106,C00719,2026-05-04T06:01:00,P003,1,27.48,GBP
O001107,C00237,2026-01-16T06:44:00,P001,4,77.84,GBP
O001108,C00095,2026-04-25T11:51:00,P005,4,91.04,GBP
O001109,C00183,2026-02-08T23:25:00,P003,4,25.54,GBP
O001110,C00430,2026-03-09T22:01:00,P001,3,81.75,GBP
O001111,C00885,2026-05-10T07:13:00,P002,1,164.85,GBP
O001112,C00614,2026-05-27T01:17:00,P001,4,72.15,GBP
O001113,C00238,2026-02-24T08:57:00,P005,2,96.02,GBP
O001114,C00454,2026-05-05T23:48:00,P004,3,31.87,GBP
O001115,C00592,2026-03-20T23:10:00,P002,2,147.67,GBP
O001116,C00241,2026-06-07T22:29:00,P003,3,26.2,GBP
O001117,C00204,2026-06-27T09:29:00,P003,2,25.18,GBP
O001118,C00094,2026-03-03T17:50:00,P001,3,73.87,GBP
O001119,C00664,2026-03-28T16:17:00,P004,1,35.7,GBP
O001120,C00689,2026-04-05T03:30:00,P002,3,153.67,GBP
O001121,C00378,2026-03-05T05:21:00,P002,1,149.11,GBP
O001122,C00517,2026-02-25T20:48:00,P004,4,33.19,GBP
O001123,C00328,2026-02-12T10:54:00,P002,2,155.43,GBP
O001124,C00151,2026-03-13T08:00:00,P003,1,25.98,GBP
O001125,C00757,2026-02-22T19:25:00,P003,4,26.48,GBP
O001126,C00811,2026-05-28T14:45:00,P003,2,27.2,GBP
O001127,C00565,2026-01-02T16:45:00,P002,3,161.58,GBP
O001128,C00020,2026-01-04T14:20:00,P003,3,26.77,GBP
O001129,C00790,2026-03-25T17:51:00,P001,3,87.97,GBP
O001130,C00801,2026-05-13T05:49:00,P005,1,97.05,GBP
O001131,C00488,2026-06-23T18:28:00,P002,2,150.57,GBP
O001132,C00375,2026-03-30T17:48:00,P004,2,36.73,GBP
O001133,C00889,2026-04-26T00:47:00,P004,2,37.63,GBP
O001134,C00646,2026-06-13T12:19:00,P005,2,98.12,GBP
O001135,C00390,2026-01-05T17:52:00,P001,2,77.87,GBP
O001136,C00847,2026-06-23T04:38:00,P004,2,32.5,GBP
O001137,C00960,2026-06-30T22:40:00,P001,4,87.54,GBP
O001138,C00383,2026-01-06T02:10:00,P001,2,77.91,GBP
O001139,C00652,2026-04-26T00:50:00,P002,1,160.06,GBP
O001140,C00850,2026-03-15T15:08:00,P004,4,37.96,GBP
O001141,C00872,2026-06-28T18:35:00,P005,4,93.53,GBP
O001142,C00217,2026-05-05T03:03:00,P002,4,164.61,GBP
O001143,C00009,2026-05-15T01:03:00,P003,2,23.73,GBP
O001144,C00553,2026-05-30T18:47:00,P001,2,84.76,GBP
O001145,C00671,2026-02-27T22:29:00,P005,3,88.02,GBP
O001146,C00464,2026-06-26T12:24:00,P002,4,157.77,GBP
O001147,C00812,2026-04-10T09:12:00,P003,2,24.15,GBP
O001148,C00642,2026-03-25T13:05:00,P002,2,163.17,GBP
O001149,C00013,2026-05-19T22:25:00,P002,4,158.54,GBP
O001150,C00852,2026-03-07T23:05:00,P003,2,26.49,GBP
O001151,C00603,2026-05-25T23:27:00,P004,1,32.34,GBP
O001152,C00459,2026-01-20T19:04:00,P004,4,31.8,GBP
O001153,C00584,2026-06-01T22:15:00,P002,3,153.15,GBP
O001154,C00349,2026-01-20T01:15:00,P004,2,36.1,GBP
O001155,C00532,2026-02-08T21:02:00,P002,2,137.11,GBP
O001156,C00998,2026-05-30T17:37:00,P004,2,31.59,GBP
O001157,C00497,2026-05-10T12:44:00,P004,1,37.05,GBP
O001158,C00769,2026-01-15T08:22:00,P004,1,36.05,GBP
O001159,C00369,2026-04-07T20:25:00,P003,4,25.75,GBP
O001160,C00935,2026-02-15T10:47:00,P001,4,82.97,GBP
O001161,C00629,2026-03-18T02:30:00,P002,2,141.42,GBP
O001162,C00561,2026-05-16T18:38:00,P005,1,91.47,GBP
O001163,C00694,2026-05-21T17:33:00,P005,1,97.84,GBP
O001164,C00538,2026-01-18T03:07:00,P001,3,79.36,GBP
O001165,C00611,2026-02-14T06:58:00,P004,4,31.67,GBP
O001166,C00524,2026-01-08T17:19:00,P003,3,27.4,GBP
O001167,C00268,2026-03-11T07:08:00,P004,1,32.43,GBP
O001168,C00861,2026-02-20T05:55:00,P004,4,37.5,GBP
O001169,C00508,2026-04-17T07:15:00,P005,2,95.05,GBP
O001170,C00795,2026-01-19T20:02:00,P001,1,82.93,GBP
O001171,C00821,2026-03-19T07:57:00,P005,2,97.04,GBP
O001172,C00048,2026-06-01T16:00:00,P005,3,98.42,GBP
O001173,C00982,2026-04-07T17:29:00,P003,1,23.37,GBP
O001174,C00570,2026-01-09T02:14:00,P005,4,96.26,GBP
O001175,C00286,2026-04-29T05:40:00,P005,2,82.64,GBP
O001176,C00108,2026-02-01T05:26:00,P004,4,33.99,GBP
O001177,C00317,2026-04-10T00:15:00,P002,2,136.71,GBP
O001178,C00110,2026-02-04T02:27:00,P004,4,35.18,GBP
O001179,C00806,2026-01-05T10:31:00,P002,2,156.09,GBP
O001180,C00506,2026-03-22T17:57:00,P005,1,90.92,GBP
O001181,C00546,2026-03-23T20:51:00,P002,2,135.72,GBP
O001182,C00025,2026-03-08T03:58:00,P004,4,33.9,GBP
O001183,C00172,2026-04-12T03:03:00,P005,1,96.98,GBP
O001184,C00010,2026-05-28T11:44:00,P002,1,137.9,GBP
O001185,C00020,2026-01-18T15:41:00,P005,2,92.85,GBP
O001186,C00776,2026-03-24T02:11:00,P002,2,146.9,GBP
O001187,C00160,2026-02-19T18:32:00,P001,4,73.19,GBP
O001188,C00978,2026-01-09T06:01:00,P001,1,85.6,GBP
O001189,C00853,2026-06-02T10:38:00,P001,3,73.19,GBP
O001190,C00398,2026-06-07T13:13:00,P001,2,85.83,GBP
O001191,C00836,2026-04-14T01:13:00,P004,4,34.96,GBP
O001192,C00161,2026-01-10T21:35:00,P003,1,24.31,GBP
O001193,C00445,2026-02-22T23:32:00,P003,2,23.63,GBP
O001194,C00372,2026-01-07T03:49:00,P004,4,36.46,GBP
O001195,C00136,2026-03-25T02:19:00,P001,3,76.99,GBP
O001196,C00387,2026-01-31T16:33:00,P002,3,136.06,GBP
O001197,C00682,2026-01-20T11:32:00,P001,2,75.3,GBP
O001198,C00031,2026-06-01T13:30:00,P004,2,32.91,GBP
O001199,C00301,2026-01-01T16:18:00,P003,2,22.96,GBP
O001200,C00347,2026-05-26T21:33:00,P004,2,34.39,GBP
O001201,C00243,2026-05-25T01:42:00,P002,2,158.85,GBP
O001202,C00677,2026-05-13T12:21:00,P004,2,33.44,GBP
O001203,C00620,2026-01-26T20:04:00,P003,1,26.86,GBP
O001204,C00720,2026-01-03T00:56:00,P005,4,86.36,GBP
O001205,C00146,2026-06-24T12:52:00,P004,1,34.01,GBP
O001206,C00731,2026-03-21T14:41:00,P005,1,85.33,GBP
O001207,C00275,2026-04-11T12:22:00,P001,1,87.43,GBP
O001208,C00231,2026-05-28T08:43:00,P003,3,26.83,GBP
O001209,C00524,2026-06-22T09:54:00,P004,3,37.51,GBP
O001210,C00659,2026-02-11T02:00:00,P001,1,80.02,GBP
O001211,C00144,2026-02-24T05:46:00,P001,3,73.51,GBP
O001212,C00108,2026-06-03T17:49:00,P005,1,97.75,GBP
O001213,C00416,2026-01-05T20:16:00,P001,3,85.62,GBP
O001214,C00034,2026-04-27T11:43:00,P001,2,86.7,GBP
O001215,C00400,2026-04-29T16:09:00,P003,3,26.5,GBP
O001216,C00411,2026-01-25T13:21:00,P002,3,154.85,GBP
O001217,C00201,2026-06-04T23:00:00,P004,4,33.91,GBP
O001218,C00804,2026-02-12T00:20:00,P002,3,161.64,GBP
O001219,C00866,2026-05-23T16:35:00,P001,2,86.23,GBP
O001220,C00393,2026-06-22T11:35:00,P002,4,143.52,GBP
O001221,C00771,2026-03-17T03:01:00,P003,2,23.95,GBP
O001222,C00740,2026-05-01T03:55:00,P005,3,97.83,GBP
O001223,C00346,2026-02-25T02:11:00,P003,3,24.31,GBP
O001224,C00364,2026-01-04T19:06:00,P001,1,72.79,GBP
O001225,C00437,2026-05-30T11:56:00,P003,3,24.84,GBP
O001226,C00435,2026-03-07T04:36:00,P004,3,36.31,GBP
O001227,C00209,2026-04-16T21:28:00,P001,1,72.6,GBP
O001228,C00580,2026-05-14T05:26:00,P003,1,24.11,GBP
O001229,C00271,2026-04-21T22:41:00,P003,2,24.7,GBP
